region,planting_code,planting_label,scenario,cultivar_id,maturity_class,family,stage,threshold_code,threshold_label,plot_label,threshold_order,n,event_cases,no_event_cases,event_probability_pct,mean_yield_event_kg_ha,mean_yield_no_event_kg_ha,fe_status,beta_event_minus_noevent_kg_ha,associated_penalty_kg_ha,associated_penalty_pct,se_cluster_site,ci95_low_penalty_kg_ha,ci95_high_penalty_kg_ha,p_value
Southwest,A10,April 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,9515,99,98.97025171624713,5714.223646873358,5859.878787878788,ESTIMABLE,-312.8079785094527,312.8079785094527,5.338130528510228,30.115508616024677,253.78266624593866,371.83329077296673,2.8432934985308475e-25
Southwest,A10,April 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,7896,1718,82.13022675265238,5687.547619047619,5845.221187427241,ESTIMABLE,-136.17625961848617,136.17625961848617,2.329702422748245,9.759877246128717,117.04725172254192,155.30526751443043,3.0308229951111016e-44
Southwest,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,7070.914915747868,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,7070.914915747868,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,7070.914915747868,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9614,0,100.0,7070.914915747868,,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,9025,589,93.87351778656127,7033.150470914127,7649.563667232597,ESTIMABLE,96.92387202618862,-96.92387202618862,-1.267050988036982,22.330872928147635,-140.69157870869847,-53.15616534367876,1.4225398600154687e-05
Southwest,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,6481,3133,67.41210734345746,6964.739392069125,7290.552186402809,ESTIMABLE,-203.8557727846903,203.8557727846903,2.796163686543387,10.552933177360492,183.17240382580587,224.5391417435747,3.831046206578992e-83
Southwest,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,4453.245995423341,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,4453.245995423341,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,4453.245995423341,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9611,3,99.96879550655294,4452.785974404328,5927.0,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,7838,1776,81.52693987934262,4394.819979586629,4711.096846846847,ESTIMABLE,126.72966130040723,-126.72966130040723,-2.690024540362141,10.4805149667714,-147.27109317471218,-106.18822942610228,1.1651589812919857e-33
Southwest,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,4162,5452,43.29103390888288,4279.641518500721,4585.7738444607485,ESTIMABLE,-67.2999899335786,67.2999899335786,1.4675819657978044,13.74067422597213,40.36876332737545,94.23121653978176,9.688274779590797e-07
Southwest,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,2506.381422924901,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,2506.381422924901,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,2506.381422924901,LOW_EVENT_COUNT,,,,,,,
Southwest,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9317,297,96.91075514874142,2507.724911452184,2464.23569023569,ESTIMABLE,-9.219828510309862,9.219828510309862,0.37414556354502104,10.974097333406013,-12.289007026002968,30.72866404662269,0.4008273213391992
Southwest,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,5224,4390,54.33742458914084,2583.074272588055,2415.1186788154896,ESTIMABLE,142.70094968057242,-142.70094968057242,-5.908651650632796,4.0902843057368345,-150.71775960634602,-134.68413975479882,1.1390550111408616e-266
Southwest,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,1590,8024,16.53838152693988,2499.5427672955975,2507.7365403788635,ESTIMABLE,-4.932100833787866,4.932100833787866,0.19667539848674592,9.839851988501508,-14.353654676879925,24.217856344455654,0.6162041269184886
Southcentral,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,2904.301204193917,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2904.301204193917,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2904.301204193917,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18847,18847,0,100.0,2968.868626306574,,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18847,16455,2392,87.30832493234998,2652.8653904588273,5142.711956521739,ESTIMABLE,-555.2329754223717,555.2329754223717,10.796501536864263,30.195402172522904,496.0510746655243,614.4148761792192,1.6392405408753912e-75
Southcentral,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18847,10935,7912,58.01984400700377,2074.7378143575675,4204.627022244692,ESTIMABLE,-768.9808942816516,768.9808942816516,18.28892052049653,15.867492272941988,737.8811809017177,800.0806076615854,0.0
Southcentral,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,4419.292691788643,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,4419.292691788643,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,4419.292691788643,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18850,18799,51,99.72944297082228,4512.151710197351,6238.294117647059,ESTIMABLE,568.3410026632547,-568.3410026632547,-9.110519509740907,89.74639126820057,-744.2406972913678,-392.44130803514156,2.408375612220991e-10
Southcentral,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18850,13408,5442,71.12997347480106,3702.839946300716,6522.310731348769,ESTIMABLE,-373.11070571139226,373.11070571139226,5.720529442396491,22.664534356682253,328.6890346459244,417.53237677686013,6.843231769934354e-61
Southcentral,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18850,6316,12534,33.50663129973475,2811.704718176061,5376.046433700335,ESTIMABLE,-531.4855086665863,531.4855086665863,9.886177792939273,27.783558546261006,477.0307345535547,585.9402827796179,1.434507508238269e-81
Southcentral,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,3339.5398110661267,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,3339.5398110661267,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,3339.5398110661267,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18860,18385,475,97.48144220572641,3365.773946151754,5178.5684210526315,ESTIMABLE,214.49623890472847,-214.49623890472847,-4.1419987429871306,19.651868060428388,-253.01319253210113,-175.9792852773558,9.79430282426734e-28
Southcentral,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18860,10125,8735,53.68504772004242,2835.032,4079.5506582713224,ESTIMABLE,-267.791086590799,267.791086590799,6.564229961156394,14.556411574606546,239.2610441604282,296.32112902116984,1.3940919365916519e-75
Southcentral,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18860,3750,15110,19.88335100742312,2109.647466666667,3734.506684315023,ESTIMABLE,-481.660121640527,481.660121640527,12.897556822257297,19.106857047543716,444.21136996958603,519.108873311468,3.2111882036096793e-140
Southcentral,A10,April 10,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,2300.3809301359906,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2300.3809301359906,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2300.3809301359906,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,18841,14873,3968,78.93954673318827,2344.6089558259932,2380.9904233870966,ESTIMABLE,-4.787995274839055,4.787995274839055,0.20109258852153866,10.39989465145967,-15.595423685032635,25.171414234710745,0.6452371546975272
Southcentral,A10,April 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,18841,5119,13722,27.169470834881377,2375.0673959757764,2343.766870718554,ESTIMABLE,-78.4037231953113,78.4037231953113,3.3452014436604025,8.865492845466939,61.02767651299858,95.77976987762402,9.260338306675172e-19
Southcentral,A10,April 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,18841,1079,17762,5.726872246696035,1925.4235403151065,2378.2010471793715,ESTIMABLE,-260.1345577388009,260.1345577388009,10.938291278919813,30.803625958123536,199.76056026763564,320.5085552099661,3.0421985520115276e-17
Southcentral,A10,April 10,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,5427.109571265441,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,5427.109571265441,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,5427.109571265441,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19266,0,100.0,5427.109571265441,,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,16847,2419,87.44420222153016,5371.670742565442,5813.210417527904,ESTIMABLE,-357.70199859843876,357.70199859843876,6.1532608129907205,16.02113352475605,326.30115389840967,389.10284329846786,2.0256575108522487e-110
Southcentral,A10,April 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,11216,8050,58.216547285373196,5213.86697574893,5724.218757763975,ESTIMABLE,-81.95929033872753,81.95929033872753,1.4317987101307585,7.755958358066955,66.75789129132389,97.16068938613117,4.2262731732354216e-26
Southcentral,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,6897.983494238555,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,6897.983494238555,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,6897.983494238555,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19215,51,99.73528495795702,6899.734426229508,6238.294117647059,ESTIMABLE,536.7548984743244,-536.7548984743244,-8.604193523930482,65.69475464300106,-665.5142515478019,-407.9955454008468,3.072726510373114e-16
Southcentral,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,13684,5582,71.02667912384511,6701.67874890383,7379.214976710857,ESTIMABLE,118.51820823227409,-118.51820823227409,-1.6061086254611503,14.262840920030127,-146.47286275275727,-90.56355371179092,9.604192471717554e-17
Southcentral,A10,April 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,6405,12861,33.24509498598567,6475.048868071819,7108.612238550657,ESTIMABLE,-10.424310608949773,10.424310608949773,0.1466433990085685,13.594251995863472,-16.219933699704377,37.068554917603926,0.4431900178717949
Southcentral,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,4229.4084397383995,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,4229.4084397383995,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,4229.4084397383995,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,18791,475,97.534516765286,4205.294981640147,5183.336842105263,ESTIMABLE,22.92949533345875,-22.92949533345875,-0.4423693854352269,7.452820199144027,-37.53675450703368,-8.322236159883824,0.002093620458679649
Southcentral,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,10236,9030,53.12986608533167,4060.3394880812816,4421.057364341085,ESTIMABLE,21.991027206804656,-21.991027206804656,-0.4974155590962842,8.228084338164445,-38.11777617136505,-5.864278242244257,0.007524824451348716
Southcentral,A10,April 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,3764,15502,19.537008200975812,3775.9213602550476,4339.518449232357,ESTIMABLE,-97.2895683914477,97.2895683914477,2.2419438822447644,9.163292225222456,79.32984565019581,115.2492911326996,2.475775935010407e-26
Southcentral,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,2475.9095816464237,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2475.9095816464237,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2475.9095816464237,LOW_EVENT_COUNT,,,,,,,
Southcentral,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,15286,3980,79.34184573860688,2501.534410571765,2377.4922110552766,ESTIMABLE,-42.93997502184775,42.93997502184775,1.8061037097063026,8.806364047344983,25.6798186543032,60.2001313893923,1.0824964383800275e-06
Southcentral,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,5483,13783,28.45946226513028,2740.8533649461974,2370.5125879706884,ESTIMABLE,55.20998959432868,-55.20998959432868,-2.3290316986501214,4.189697946450386,-63.421646675472864,-46.9983325131845,1.1815303129894892e-39
Southcentral,A10,April 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,1076,18190,5.584968338004775,2608.3029739776953,2468.0780648708082,ESTIMABLE,-14.706292525248424,14.706292525248424,0.5958601040448948,9.99837318968397,-4.890158830523022,34.30274388101987,0.14132667347921976
Southeast,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,5030.47285267071,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,5030.47285267071,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,5030.47285267071,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20421,20397,24,99.88247392390187,5033.555375790557,7231.583333333333,ESTIMABLE,-414.49018649987966,414.49018649987966,5.731665769366501,33.675018343097264,348.48836336868334,480.492009631076,8.148757990645221e-35
Southeast,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20421,10208,10213,49.98775770040645,3365.197394200627,6706.261823166553,ESTIMABLE,-923.8395644569501,923.8395644569501,13.775775369604238,21.167585409904135,882.3518594138625,965.3272695000378,0.0
Southeast,A10,April 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20421,4606,15815,22.555212771166936,2029.952887537994,5911.667657287386,ESTIMABLE,-1594.000485950031,1594.000485950031,26.963634939543443,29.591207380579604,1536.0027852250391,1651.9981866750227,0.0
Southeast,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,6811.849638035609,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,6811.849638035609,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,6811.849638035609,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20421,19436,985,95.17653396013907,6736.842611648487,8450.945177664975,ESTIMABLE,191.5584723412383,-191.5584723412383,-2.2667106260197816,23.871550462600002,-238.34585150306478,-144.77109317941185,1.0189801282168634e-15
Southeast,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20421,5143,15278,25.18485872386269,4998.231771339685,7432.618667364838,ESTIMABLE,-1357.4886581941464,1357.4886581941464,18.26393521511619,31.575405086170132,1295.6020014279902,1419.3753149603026,0.0
Southeast,A10,April 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20421,1337,19084,6.547181822633563,3397.112939416604,7059.291238734018,ESTIMABLE,-1362.5798303556298,1362.5798303556298,19.30193533989949,66.43803333021712,1232.3636778247326,1492.795982886527,1.7881334075391235e-93
Southeast,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,4331.086382312659,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,4331.086382312659,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4331.086382312659,LOW_EVENT_COUNT,,,,,,,
Southeast,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20421,16961,3460,83.05665736251898,4275.592535817464,4631.908959537573,ESTIMABLE,-56.41734624831934,56.41734624831934,1.2180150072282891,12.799449232918795,31.33088672984968,81.503805766789,1.044283922490039e-05
Southeast,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20421,2025,18396,9.91626267078008,3317.1481481481483,4448.1139921722115,ESTIMABLE,-613.3431075616863,613.3431075616863,13.788835192646753,15.50866936893628,582.9466741504317,643.739540972941,0.0
Southeast,A10,April 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20421,168,20253,0.8226825326869399,1879.1309523809523,4356.344047795388,ESTIMABLE,-961.6137141166463,961.6137141166463,22.073869822180125,35.428817975358136,892.1745068701191,1031.0529213631735,3.1356700000045006e-162
